file_name,model_name,description,execution_time,cost
toy_07.jpeg,gemini-2.0-flash,"The image shows a green Lego baseplate with assorted Lego Duplo bricks and figures on it. There is a partially built structure with brown and green pieces, several animal figures including an elephant, sheep, and panda, and other miscellaneous Duplo blocks scattered around. The baseplate is set within a light blue and gray box-like structure.",3.16,0.0010
toy_07.jpeg,gpt-4o-vision,"The image shows a colorful Lego scene featuring a small, constructed habitat with animal figures such as an elephant with a lamb on its back, a panda, and birds. Various colored blocks form platforms and plants, including a structure resembling a tree with a red flower. The scene is situated on a green baseplate, suggesting a playful and imaginative environment.",6.88,0.0050
toy_07.jpeg,pixtral-12b-2409,"The image shows a collection of Lego blocks arranged on a green baseplate. Various Lego pieces, including a gray animal figure, a red flower, and several colored blocks, are scattered across the surface, suggesting a playful and creative setup.",2.47,0.0008
toy_07.jpeg,pixtral-large-latest,"The image shows a playful setup on a green LEGO baseplate. It features various LEGO structures, including a small house with a red roof, a brown brick wall, and a few trees made from green and yellow LEGO pieces. There are also several animal figures, such as a white cow and a sheep, along with a few other small LEGO elements scattered around.",3.39,0.0010
toy_07.jpeg,mistral-medium-latest,"The image shows a LEGO DUPLO play setup on a green baseplate. It features various colorful bricks and pieces, including a small train, animal figures, and a flower. The setup is placed on a shelf, with the pieces arranged to create a playful scene, likely designed for young children to engage in imaginative play.",5.15,0.0009
toy_07.jpeg,mistral-small-latest,"The image shows a LEGO farm scene with various animals and structures. It includes a sheep, a snail, a small house, and a tractor, all set on a green baseplate. The scene is colorful and appears to be part of a children's play set.",3.91,0.0009
toy_07.jpeg,blip,Caption: a room with legos on the wall and toys on the floor,5.97,0.0046
toy_07.jpeg,blip-2,a lego set in a room,4.40,0.0060
toy_07.jpeg,llava-1.5-7b,"The image features a room with a green floor, on which a variety of toys are scattered. There are several Lego pieces, including a boat, a car, and a dog. Additionally, there are two teddy bears, one on the left side and the other on the right side of the room. The room also contains a cake, which is placed in the middle of the scene.",8.04,0.0050
toy_06.jpeg,gemini-2.5-flash-preview,"A charming stuffed mouse doll, wearing a peach-colored dress, lies on a soft, patterned surface. The doll is nestled amidst white fabric with blue floral and green butterfly patterns, a textured beige cushion, and a fuzzy lime-green blanket. This cozy arrangement suggests a miniature bed setup for the toy.",4.72,0.0009
toy_06.jpeg,gemini-2.0-flash,"A handmade, stuffed mouse doll wearing a pink dress is lying down in a box or small bed. The bedding consists of several different patterned fabrics including florals and geometric shapes, with soft, muted colors. The mouse has peach-colored ears and a brown nose, and it appears to be resting amongst the bedding.",2.78,0.0010
toy_06.jpeg,gpt-4o-vision,"The image features a small, stuffed toy mouse wearing a pink dress, lying on a pile of patterned textiles. The background consists of various fabrics with floral and butterfly prints in green and blue tones, adding a cozy and decorative touch. A small green knitted item and a black comb are partially visible beside the toy mouse.",5.68,0.0049
toy_06.jpeg,pixtral-12b-2409,"The image shows a plush toy mouse dressed in a pink dress, placed on a light-colored couch. The couch is adorned with green and white floral-patterned cushions and a knitted green item. The setting appears cozy and inviting, with a focus on the charming toy mouse.",2.58,0.0009
toy_06.jpeg,mistral-medium-latest,"The image shows a cozy scene featuring a plush mouse toy wearing a pink dress, resting on a floral-patterned pillow. The pillow is placed on a couch with a light-colored fabric and a green, fuzzy blanket nearby. The setting appears warm and inviting, with soft textures and gentle colors creating a comforting atmosphere.",4.17,0.0009
toy_06.jpeg,mistral-small-latest,"The image shows a person holding a small, handmade stuffed animal that resembles a mouse. The mouse toy is dressed in a pink outfit and has a delicate gold ring on its nose. The person is wearing gloves and is surrounded by soft, pastel-colored fabrics.",3.18,0.0009
toy_06.jpeg,blip,Caption: a stuffed animal laying on top of a bed next to pillows,3.74,0.0046
toy_06.jpeg,blip-2,a stuffed animal,8.20,0.0060
toy_06.jpeg,llava-1.5-7b,"The image features a pink teddy bear sitting on a bed with a green pillow. The teddy bear is wearing a dress and has a bow on its head. The bed is covered with a white and green blanket, and there is a green pillow nearby.",5.28,0.0050
toy_10.jpeg,gemini-2.5-flash-preview,"This image displays a section of a white miniature dollhouse, appearing to be a meticulously furnished bathroom. A small pink vanity with a sink and mirror, a tiny white bathtub, and a striped rug occupy the main area, accompanied by a small, soft toy animal. On an adjacent shelf, a teal notebook adorned with gold stars and a black comb are also visible, completing this charming and detailed play scene.",4.97,0.0012
toy_10.jpeg,gemini-2.0-flash,"The image shows a dollhouse bathroom scene. A miniature pink vanity with a mirror and sink is visible, along with a small white bathtub, a striped towel, a comb, and a doll. These dollhouse accessories are neatly arranged within the white shelving of the dollhouse structure.",2.38,0.0009
toy_10.jpeg,gpt-4o-vision,"The image shows a miniature bathroom setup inside a dollhouse. It includes a small bathtub, a striped rug, a cabinet with a mirror and sink, and a tiny stuffed elephant toy. The scene is arranged neatly with attention to detail, creating a charming, cozy atmosphere.",5.68,0.0048
toy_10.jpeg,pixtral-12b-2409,"The image depicts a miniature bathroom setup. It includes a small sink with a mirror above it, a toilet, and a cabinet. Various small decorative items, such as a comb, a towel, and a notepad, are arranged around the space.",2.39,0.0009
toy_10.jpeg,pixtral-large-latest,"The image shows a miniature dollhouse bathroom. It features a white bathtub, a toilet, and a sink with a vanity. The vanity has a mirror and a small pink towel hanging on it. There is also a striped rug on the floor and a small decorative item on the wall. The overall design is simple and charming, suitable for a dollhouse setting.",2.65,0.0010
toy_10.jpeg,mistral-medium-latest,"The image shows a neatly organized bathroom shelf with various items. On the left, there is a comb, a notebook, and a towel. The right side features a sink with a bowl on it, a small cabinet, a hairdryer, and a striped cloth. The setup appears to be part of a compact and well-maintained bathroom space.",3.82,0.0010
toy_10.jpeg,mistral-small-latest,"The image shows the inside of a white dresser with multiple drawers. It contains various items, including a small pink drawer, a white hairdryer, a stuffed animal, and a few decorative items like a towel and a hairbrush. The space appears organized but somewhat cluttered.",2.26,0.0009
toy_10.jpeg,blip,Caption: a doll house with a sink and a toilet,4.05,0.0046
toy_10.jpeg,blip-2,a doll house,1.85,0.0060
toy_10.jpeg,llava-1.5-7b,"The image features a white shelf with a toilet, sink, and mirror on it. The toilet is positioned on the left side of the shelf, while the sink is located on the right side. The mirror is placed above the sink, completing the bathroom setup.",5.29,0.0050
drawing_03.jpeg,gemini-2.5-flash-preview,"This image displays a drawing of a vibrant green leaf positioned on a plain white background. The leaf is rendered with visible veins and various shades of green, suggesting a sense of depth and texture. A loosely sketched pencil shadow beneath the leaf indicates a light source and its presence resting on a surface.",3.65,0.0009
drawing_03.jpeg,gemini-2.0-flash,The image displays a drawing of a single green leaf. The leaf has a prominent center vein with smaller veins branching outward. A lightly sketched shadow suggests the leaf is laying on a surface.,1.80,0.0006
drawing_03.jpeg,gpt-4o-vision,"The image showcases a hand-drawn green leaf on white paper. The leaf features detailed vein patterns and shading in various green tones to give it a three-dimensional effect. It is accompanied by a simple brown stem, with additional pencil shading around it, highlighting the leaf’s natural curvature.",3.29,0.0048
drawing_03.jpeg,pixtral-12b-2409,"The image depicts a detailed drawing of a single, large green leaf. The leaf is intricately shaded to highlight its veins and texture, giving it a three-dimensional appearance. The background is plain and light-colored, which accentuates the leaf's vibrant green hue and detailed structure.",1.83,0.0009
drawing_03.jpeg,pixtral-large-latest,"The image depicts a simple, partially completed drawing of a leaf. The leaf is colored in shades of green, with visible veins and a slightly curved stem. The background is plain white paper, and there are faint pencil marks around the leaf, indicating initial sketching or shading attempts.",2.18,0.0009
drawing_03.jpeg,mistral-medium-latest,"The image depicts a detailed drawing of a green leaf with visible veins and a brown stem. The leaf is rendered in colored pencil, showcasing a mix of green hues, while the background is lightly sketched with faint pencil lines. The overall composition is simple yet realistic, focusing on the natural structure and texture of the leaf.",2.73,0.0009
drawing_03.jpeg,mistral-small-latest,"The image is a detailed drawing of a single green leaf with a red stem. The leaf is depicted with intricate shading and texture, giving it a realistic appearance. The background is mostly blank, allowing the leaf to stand out prominently.",1.43,0.0008
drawing_03.jpeg,blip,Caption: a drawing of a green leaf on a white background,3.83,0.0046
drawing_03.jpeg,blip-2,a leaf,2.14,0.0060
drawing_03.jpeg,llava-1.5-7b,"The image is a drawing of a leaf on a piece of paper. The leaf is green and appears to be a tropical leaf, with a long stem. The leaf is the main focus of the drawing, and it is positioned in the center of the paper.",3.42,0.0050
toy_09.jpeg,gemini-2.5-flash-preview,"This overhead shot captures a pile of diverse stuffed animals resting on a dark green, quilted surface. To the left, a light-colored, horizontally striped fabric, possibly a tent wall, with a mesh section at the bottom, provides a contrasting backdrop. The collection features a large brown bear, a white unicorn with a blue bow, and several other colorful plush toys, creating a whimsical and playful scene.",6.24,0.0012
toy_09.jpeg,gemini-2.0-flash,"The image showcases a collection of plush toys piled together in what appears to be a baby's play tent. There is a brown bear, a white bunny, and a white unicorn, alongside several other stuffed animals including a plush fish, situated on a green cushion inside the tent. The tent's interior walls are a light gray with white stripes.",3.40,0.0010
toy_09.jpeg,gpt-4o-vision,"The image shows a collection of plush toys scattered on a green quilted surface. Among the toys, there are different animals and characters in various colors, including a brown bear and a white dog. The toys are partially covered by a sheer white curtain in the background.",7.18,0.0048
toy_09.jpeg,pixtral-12b-2409,"The image shows a collection of stuffed animals arranged on a green blanket. The assortment includes a variety of animals such as a bear, a reindeer, a cat, and a dog, each with different colors and sizes, creating a cozy and playful atmosphere.",3.03,0.0009
toy_09.jpeg,pixtral-large-latest,"The image shows a collection of stuffed animals arranged on a green couch. The toys include a large brown bear, a white dog with a blue ribbon, a smaller brown bear, a white rabbit, a pink rabbit, and a few other smaller plush toys. The scene appears cozy and playful, likely set up in a child's play area or bedroom.",3.94,0.0010
toy_09.jpeg,mistral-medium-latest,"The image shows a collection of stuffed animals arranged on a bed. There is a large brown bear, a white unicorn with a blue ribbon, and several smaller plush toys including a pink bunny, a beige teddy bear, and a Winnie the Pooh figure. The bed has a green blanket and a white mattress, with a mesh guardrail visible at the bottom.",4.62,0.0010
toy_09.jpeg,mistral-small-latest,"The image shows a collection of stuffed animals arranged on a bed. There are various types of plush toys, including a large brown bear, a white horse, and smaller animals like a pink pig and a yellow duck. The bed has a striped white and gray blanket.",3.49,0.0009
toy_09.jpeg,blip,Caption: a group of stuffed animals laying on top of a bed,5.30,0.0046
toy_09.jpeg,blip-2,stuffed animals in a tent,3.80,0.0060
toy_09.jpeg,llava-1.5-7b,"The image features a pile of stuffed animals, including a teddy bear, a white unicorn, and a bunny, all laying on a bed. The stuffed animals are arranged in a way that they appear to be sleeping or resting together.",6.03,0.0050
toy_05.jpeg,gemini-2.5-flash-preview,"This image presents a child's play area, rotated sideways, featuring a prominent orange and grey toy kitchen with a stove and oven placed atop the slats of a white crib. Above the kitchen, shelves hold various colorful toys, including a wooden shape sorter and a crate overflowing with soft, plush vegetables and fruits, creating a whimsical and organized space.",5.96,0.0011
toy_05.jpeg,gemini-2.0-flash,"The image showcases a child's play kitchen area with a gray and orange oven with a stovetop.  Above the oven are shelves containing a wooden shape sorter and a bin filled with toy food items such as vegetables and pretend cooking supplies. The setup is positioned above a white slatted structure, possibly part of a play table or storage unit.
",2.87,0.0011
toy_05.jpeg,gpt-4o-vision,"The image depicts a small play kitchen setup, featuring a bright orange toy stove with white knobs. On top of the stove are toy cooking items, including a saucepan, a plate with wooden food, and bottles. Nearby, there is a crate filled with felt vegetables and utensils, showcasing a playful and colorful culinary arrangement.",7.18,0.0049
toy_05.jpeg,pixtral-12b-2409,"The image depicts a child's play kitchen set. It includes a toy oven with a pan on top, various kitchen utensils, and a shelf with play food items like vegetables and pots. The setup is designed to mimic a real kitchen, encouraging imaginative play.",2.86,0.0009
toy_05.jpeg,pixtral-large-latest,"The image shows a child's play kitchen set against a wall. The kitchen features a toy oven with knobs, a stovetop with a pan and a pot, and a wooden rolling pin with dough. Above the kitchen, there are shelves holding various wooden toys and a basket filled with play vegetables. The setup is neat and organized, ideal for imaginative play.",3.47,0.0010
toy_05.jpeg,mistral-medium-latest,"The image depicts a child's play kitchen setup. It features a toy stove with a microwave oven, complete with pots, pans, and utensils. Above the stove, there are shelves holding various toys, including a puzzle and a basket filled with plastic vegetables and kitchenware, creating a playful and imaginative cooking environment for children.",5.63,0.0009
toy_05.jpeg,mistral-small-latest,"The image depicts a child's toy kitchen set. It includes a play stove with knobs, a frying pan, and a wooden cutting board with vegetables. The upper cabinets are filled with colorful toy kitchen utensils and plastic food items.",2.80,0.0008
toy_05.jpeg,blip,Caption: a toy oven sitting on top of a counter,4.47,0.0046
toy_05.jpeg,blip-2,a child's room,3.12,0.0060
toy_05.jpeg,llava-1.5-7b,"The image features a play kitchen with a toy oven and a toy sink. The toy oven is orange and has a toy stove top, while the toy sink is located next to it. There are also several toy bottles and a toy cup placed around the kitchen area. The play kitchen is designed to be a fun and engaging space for children to explore and play with.",7.36,0.0050
toy_04.jpeg,gemini-2.5-flash-preview,"A brown stuffed animal, resembling a deer or dog, is depicted standing upright on a beige and brown striped rug. It wears a vibrant pink hooded jumpsuit. In the background, a blue shelving unit filled with various items like building blocks suggests a child's playroom.",5.52,0.0009
toy_04.jpeg,gemini-2.0-flash,A stuffed deer toy is lying on its side on a striped carpet. It is wearing a pink outfit and is near a shelf with toys. The image appears to have been taken from an above angle.,3.12,0.0006
toy_04.jpeg,gpt-4o-vision,"A stuffed brown dog toy is dressed in a bright pink outfit, standing on a striped beige rug. In the background, there are shelves with various items, including a Lego set and storage bins. The setting appears to be a child's playroom.",6.67,0.0047
toy_04.jpeg,pixtral-12b-2409,"The image shows a child climbing a staircase, wearing bright pink pants. The child is holding onto the handrail for support. In the background, there is a bookshelf with various items, including toys and boxes.",2.74,0.0008
toy_04.jpeg,pixtral-large-latest,"The image shows a child wearing a bright pink outfit sitting on a beige carpet. The child is holding a large plush toy resembling a deer or antelope with brown fur and beige accents. In the background, there is a white shelving unit with various items, including toys and containers, and a wooden cabinet. The room appears to be a play area or a child's bedroom.",5.31,0.0010
toy_04.jpeg,mistral-medium-latest,"The image shows a stuffed toy dog hanging on a textured wall. The toy is dressed in a pink outfit and has a brown head with floppy ears. In the background, there is a white storage unit with various items on the shelves, including boxes and toilet paper. The setting appears to be a cozy indoor space.",4.78,0.0009
toy_04.jpeg,mistral-small-latest,"The image shows a stuffed animal, resembling a fox or similar creature, dressed in a pink onesie. It is positioned on a textured, beige surface, possibly a rug, and appears to be climbing or leaning against a wall. The background includes a reflection in a glass cabinet, revealing a room with various items and storage units.",2.92,0.0010
toy_04.jpeg,blip,Caption: a stuffed animal is hanging on a wall,22.43,0.0046
toy_04.jpeg,blip-2,a stuffed animal,3.67,0.0060
toy_04.jpeg,llava-1.5-7b,"The image features a brown teddy bear wearing a pink shirt and pants, standing on a carpeted floor. The teddy bear is positioned in the center of the scene, and there are several bottles scattered around the area, with some placed near the left side of the bear and others on the right side. The teddy bear appears to be a cute and well-dressed stuffed animal.",7.35,0.0050
drawing_01.jpeg,gemini-2.5-flash-preview,"This is a child's drawing of a fantastical, horizontally oriented creature with a large, rounded brown body. Its face features two prominent black oval eyes, two smaller purple and red eyes, and an open mouth revealing teeth. The creature also has several brown block-like feet on one side, alongside a curved tail and pointed ears on the other.",3.14,0.0010
drawing_01.jpeg,gemini-2.0-flash,"The image is a child's drawing of a peculiar, possibly imaginary creature.  It has a rounded, brownish body with what appears to be teeth, eyes, and ears or horns; the image is rendered with markers and crayons.  The creature has blocky legs on one side and a tail at the top.",2.11,0.0010
drawing_01.jpeg,gpt-4o-vision,"The image is a colorful drawing of a whimsical, square-shaped animal with a cat-like appearance. It has a wide, happy smile with visible teeth, large eyes, and pink cheeks. The creature features cat ears and a striped tail, along with small, black paws under its body.",4.00,0.0048
drawing_01.jpeg,pixtral-12b-2409,"The image depicts a whimsical drawing of a creature with a large, rounded body and several protruding features. The creature has two large eyes, a smiling mouth with sharp teeth, and multiple antenna-like structures extending from its head and body. The artwork is rendered in a simple, childlike style with crayon or colored pencil.",1.83,0.0010
drawing_01.jpeg,pixtral-large-latest,"The image depicts a child's drawing of a whimsical creature. The creature has a round body with a tail, two large eyes, and a wide, toothy smile. It features four windows on its side, resembling a house, and two pointed ears. The drawing is colored with a mix of orange, purple, red, and black, giving it a playful and imaginative appearance.",48.48,0.0010
drawing_01.jpeg,mistral-medium-latest,"The image depicts a child's drawing of a cat's face. The drawing features a large, round head with two pointy ears, whiskers, and a smiling mouth with teeth. The eyes are represented by simple circles, and the cat has a few small windows drawn on its forehead, adding a whimsical touch to the artwork.",2.72,0.0010
drawing_01.jpeg,mistral-small-latest,"The image is a child's drawing of a cat. It features a round head with large eyes, a smiling mouth, and triangular ears. The cat has a light brown and white fur pattern, with additional details like whiskers and a nose.",1.53,0.0009
drawing_01.jpeg,blip,Caption: a child's drawing of a cat on a piece of paper,14.61,0.0046
drawing_01.jpeg,blip-2,a drawing of a cat,1.82,0.0060
drawing_01.jpeg,llava-1.5-7b,A drawing of a cat is on a piece of paper. The cat has a purple nose and is smiling. The drawing is done in orange and purple colors.,2.38,0.0050
toy_08.jpeg,gemini-2.5-flash-preview,"The image captures a playful assortment of colorful plastic toys, reminiscent of building blocks or mini-dolls, scattered across a light blue surface. Visible items include a yellow and blue vehicle, a red fire hydrant, a life preserver with a white dog figure, and two doll-like characters with accessories. A soft, white textured pillow with colorful pom-poms and a wooden floor section are also partially visible, hinting at a child's bedroom or play area.",5.74,0.0014
toy_08.jpeg,gemini-2.0-flash,The image shows a light blue surface cluttered with various toys. A partially visible white pillow with colored dots is positioned to the side. Among the toys are LEGO figurines and a blue and yellow toy car with some smaller components placed nearby.,2.95,0.0008
toy_08.jpeg,gpt-4o-vision,"The image shows a small assembly of colorful toy figurines and vehicles on a light blue surface. There is a yellow and blue toy car, a round inflatable pool with a tiny figure inside, and several small toy characters including a red robot-like figure. A pillow with colorful dots is partially visible in the background, adding a cozy touch to the playful scene.",4.32,0.0050
toy_08.jpeg,pixtral-12b-2409,"The image shows a collection of colorful toy figures and vehicles on a light blue surface. The toys include a yellow and blue car, a small red vehicle, a circular object with a figure inside, and several other small figures in various poses and colors. The scene suggests a playful setting, possibly a child's play area.",2.84,0.0009
toy_08.jpeg,pixtral-large-latest,"The image shows a collection of small toys scattered on a light blue surface. The toys include a yellow and blue car, a red fire truck, a yellow and white ring with a character inside, a small yellow vehicle, and a few figurines, including one that appears to be a chicken drumstick. A white cushion with brown and red polka dots is partially visible in the top left corner.",3.99,0.0010
toy_08.jpeg,mistral-medium-latest,"The image shows a collection of small toys scattered on a light blue surface. The toys include a yellow and blue vehicle, a circular toy with a figure inside, and several small figurines. The scene is set near a bed with a white and pink polka dot pillow, and part of a wooden floor is visible at the bottom right.",4.40,0.0010
toy_08.jpeg,mistral-small-latest,"The image shows a collection of small toys on a light blue surface. There are toy vehicles, including a blue and yellow tractor, and various colorful figurines, including a baby doll in a yellow and blue ball. The toys are arranged near a white stuffed animal.",3.32,0.0009
toy_08.jpeg,blip,Caption: a toy car and other toys on a table,6.38,0.0046
toy_08.jpeg,blip-2,a toy car in a room,3.92,0.0060
