file_name,model_name,description,execution_time,cost
drawing_04.jpeg,mistral-medium-latest,"The image depicts a whimsical, childlike drawing of a character with a large, round body and oversized eyes. The character has a purple and white color scheme, with purple spots on its body and purple antenna-like structures on its head. The background features green plants, suggesting an underwater or alien environment.",2.74,0.0009
drawing_04.jpeg,mistral-small-latest,"The image is a colorful, childlike drawing of a whimsical creature. It features a light purple, round-bodied figure with large, circular eyes, a small nose, and a smiling mouth. The background includes green leaves and a light blue-green wash, giving it a playful and imaginative feel.",2.28,0.0009
drawing_04.jpeg,blip,Caption: a drawing of a purple and white monster on a piece of paper,3.79,0.0046
drawing_04.jpeg,blip-2,a drawing of a cartoon character,2.34,0.0060
drawing_04.jpeg,llava-1.5-7b,"The image features a purple cartoon animal, possibly a sheep or a goat, with a big belly and large eyes. The animal is standing in a grassy area, and the picture has a colorful and playful appearance.",3.35,0.0050
drawing_05.jpeg,gemini-2.5-flash-preview,"This image displays a child's colorful crayon drawing of a fantasy creature on white paper, tilted on the page. The whimsical being features a large yellow body outlined in dark blue, complete with black eyes, a red heart-shaped nose, and a vibrant rainbow horn. Two yellow ears with purple centers extend from its head, and a circular yellow sticker with an abstract design is placed in the top right.",5.49,0.0012
drawing_05.jpeg,gemini-2.0-flash,"This is a child's drawing of what appears to be a cute, cartoonish creature with yellow and blue colors. The creature has a small red mouth, round black eyes, and a rainbow-striped horn, with a round sticker placed in the top corner of the page. The drawing is on a white sheet of paper and has a whimsical, playful style.",2.13,0.0011
drawing_05.jpeg,gpt-4o-vision,"The image is a colorful children's drawing of a character that resembles a bear or a similar animal, featuring a rainbow-colored horn like a unicorn's and purple-tipped ears. The creature has black, round eyes and a red heart for a nose, with blue and yellow scribbles outlining its face. A sticker with a vibrant, abstract design is placed in the top left corner, adding a playful touch.",5.88,0.0052
drawing_05.jpeg,pixtral-12b-2409,"The image features a child's drawing of a polar bear with a blue body and yellow facial features. The bear has a rainbow-colored hat and purple feet. In the top right corner, there is a colorful emblem resembling the Olympic rings.",1.68,0.0008
drawing_05.jpeg,pixtral-large-latest,"The image depicts a colorful, abstract drawing on a white background. It features a large, curved shape with a blue outline, resembling a fish or a bird with a beak. The drawing includes two black oval shapes that could represent eyes, and a small red heart near the center. There is also a yellow and purple circular design in the top right corner. The artwork appears to be created with markers or crayons.",2.68,0.0011
drawing_05.jpeg,mistral-medium-latest,"The image depicts a whimsical drawing of a fish with a large, open mouth and colorful details. The fish has a blue outline, yellow hair-like strands, and a multicolored hat. Inside its mouth, there are various small objects, including a fishhook with a red heart, and two black shapes that resemble eyes or stones. The drawing is playful and imaginative.",3.17,0.0010
drawing_05.jpeg,mistral-small-latest,"The image depicts a colorful drawing of a fish, likely created by a child. The fish is drawn with blue outlines and has yellow scribbles in the background. It features a rainbow tail and a small red heart, with two black ovals representing eyes. There is also a circular emblem with rainbow colors in the upper right corner.",2.06,0.0010
drawing_05.jpeg,blip,Caption: a child's drawing of a fish on a piece of paper,2.25,0.0046
drawing_05.jpeg,blip-2,a child's drawing of a unicorn,1.93,0.0060
drawing_05.jpeg,llava-1.5-7b,"The image features a hand-drawn picture of a rabbit with a blue mane, a rainbow tail, and a pink nose. The rabbit has a sad expression, possibly due to the coloring of its eyes. The rabbit is the main focus of the image, and it is surrounded by a white background.",4.02,0.0050
drawing_02.jpeg,gemini-2.5-flash-preview,"This charming child's painting features a gray teddy bear with white accents on its ears, snout, and paws. The bear stands against a vibrant blue background, painted with noticeable brushstrokes, giving it a playful texture. A subtle blue handprint in the bottom right corner suggests this is a delightful piece of children's artwork.",2.46,0.0010
drawing_02.jpeg,gemini-2.0-flash,"A child's artwork shows a gray teddy bear painted on a blue background. The bear has a round body, a fuzzy head, and small white accents on its ears and hands. A light blue handprint is visible in the lower right corner of the painting.",3.55,0.0008
drawing_02.jpeg,gpt-4o-vision,"The image is a painting featuring a gray, fluffy bear with a white muzzle and ears, standing against a textured blue background. The bear has a simple, endearing expression with black eyes and a small snout. The background includes subtle handprint imprints, adding a playful and artistic touch.",4.83,0.0049
drawing_02.jpeg,pixtral-12b-2409,"The image features a painting of a gray teddy bear with white accents on its face, paws, and feet. The background is a light blue with a textured, splattered effect. The painting is displayed on a larger blue paper, and a portion of a hand is visible at the bottom, suggesting the artwork might have been created by a child.",2.13,0.0010
drawing_02.jpeg,pixtral-large-latest,"The image depicts a hand-painted illustration of a teddy bear on a blue background. The teddy bear is primarily gray with white accents on its ears, face, and feet. The background features a light blue color with some smudges and handprints, adding a playful and childlike touch to the artwork.",2.28,0.0009
drawing_02.jpeg,mistral-medium-latest,"The image depicts a simple, hand-painted picture of a teddy bear. The bear is primarily gray with white accents on its face, ears, and paws, set against a blue background. The painting appears to be done by a child, given the basic shapes and uneven paint application, adding a charming and innocent quality to the artwork.",3.24,0.0010
drawing_02.jpeg,mistral-small-latest,"The image depicts a child's painting of a gray teddy bear on a blue background. The bear has a simple, rounded shape with black eyes, a black nose, and a white snout. The background features various blue handprints and brush strokes, adding texture to the artwork.",4.91,0.0009
drawing_02.jpeg,blip,Caption: a drawing of a bear on a piece of paper,1.94,0.0046
drawing_02.jpeg,blip-2,a teddy bear,1.77,0.0060
drawing_02.jpeg,llava-1.5-7b,"A gray teddy bear is painted on a blue background, with a handprint visible in the lower right corner. The teddy bear is standing on its feet and appears to be looking at the viewer.",2.81,0.0050
toy_07.jpeg,gemini-2.5-flash-preview,"This image captures a vibrant collection of LEGO Duplo bricks and animal figures arranged on a green baseplate. Various colored blocks form playful structures, including what appears to be a tree or building, alongside elements suggesting water and natural scenery. Several animal figures, such as an elephant, sheep, panda, pig, and duck, are scattered across this colorful and imaginative scene.",5.28,0.0011
toy_07.jpeg,gemini-2.0-flash,"The image shows a green Lego baseplate with various Lego Duplo toys and blocks on top of it. There is a toy elephant, sheep, panda, and duck.  The blocks and figures are assembled in a playful manner on a green surface, creating a colorful scene.",3.63,0.0009
toy_07.jpeg,gpt-4o-vision,"The image depicts a small LEGO scene featuring various animals and a colorful landscape. There are structures made out of red, brown, green, and other colored blocks, along with an elephant, sheep, panda, bird, and a small house. The scene is set on a green baseplate, suggesting a playful, miniature zoo or park environment.",6.68,0.0050
toy_07.jpeg,pixtral-12b-2409,"The image shows a collection of Lego blocks arranged on a green baseplate. Various Lego pieces, including a gray animal figure, a red flower, and several colored blocks, are scattered across the surface, suggesting a playful and creative setup.",3.34,0.0008
toy_07.jpeg,pixtral-large-latest,"The image shows a small, colorful LEGO setup on a green baseplate. It features a variety of elements including a brown brick structure, a red and yellow house, and several animal figures such as a cow and a sheep. There are also some green and yellow circular pieces, and a few white and gray blocks scattered around the baseplate.",3.52,0.0010
toy_07.jpeg,mistral-medium-latest,"The image shows a LEGO DUPLO play setup on a green baseplate. It features various colorful bricks and pieces, including a small train, an elephant figure, a sheep, and a few other animal figures. The setup also includes a flower, a rocket, and some uniquely shaped green and blue pieces, creating a playful and imaginative scene.",4.92,0.0010
toy_07.jpeg,mistral-small-latest,"The image shows a LEGO farm scene with various animals and structures. It includes a sheep, a snail, a small house, and a tractor, all set on a green baseplate. The scene is colorful and appears to be part of a children's play set.",3.11,0.0009
toy_07.jpeg,blip,Caption: a room with legos on the wall and toys on the floor,4.13,0.0046
toy_07.jpeg,blip-2,a lego set in a room,3.69,0.0060
toy_07.jpeg,llava-1.5-7b,"The image features a room with a green floor, where a variety of toys are placed. There are several Lego pieces, including a car and a boat, as well as a teddy bear and a dog. The toys are scattered across the floor, creating a playful and colorful atmosphere.",5.96,0.0050
toy_06.jpeg,gemini-2.5-flash-preview,"A charming close-up shot features a soft, beige stuffed mouse wearing a peach-colored dress, resting in what appears to be a miniature bed. The mouse lies on a white sheet with green and blue floral patterns, next to a light brown pillow and a textured green blanket. A small black comb is also visible in the upper background, adding to the domestic scene.",5.71,0.0011
toy_06.jpeg,gemini-2.0-flash,"A plush mouse wearing a pink dress is surrounded by linens, pillows, and a crocheted object. The mouse lies on its side amongst the patterned fabrics, creating a cozy and whimsical scene. There is a comb visible in the background.",2.77,0.0008
toy_06.jpeg,gpt-4o-vision,"The image features a cute stuffed mouse toy wearing a pink dress, nestled among colorful pillows with floral and butterfly patterns. The vibrant green knitted texture adds an extra touch of coziness. This charming setup creates a soft and cheerful ambiance.",6.28,0.0047
toy_06.jpeg,pixtral-12b-2409,"The image shows a plush toy mouse dressed in a pink dress, lying on a couch. The couch is adorned with green and white floral-patterned cushions and a knitted green item. The scene conveys a cozy and comfortable atmosphere.",2.72,0.0008
toy_06.jpeg,pixtral-large-latest,"The image shows a plush toy mouse dressed in a pink outfit, sitting on a couch surrounded by various cushions and pillows. The cushions feature floral patterns in shades of green and blue, and there is a green knitted item next to the toy. The setting appears cozy and inviting, with a mix of textures and colors.",3.91,0.0009
toy_06.jpeg,mistral-medium-latest,"The image shows a cozy scene featuring a plush mouse toy wearing a pink dress, resting on a floral-patterned pillow. The pillow is placed on a couch adorned with various other cushions and a green knitted blanket. The setting appears warm and inviting, with soft textures and gentle colors creating a comforting atmosphere.",3.99,0.0009
toy_06.jpeg,mistral-small-latest,"The image shows a person holding a small, handmade stuffed animal that resembles a mouse. The mouse toy is dressed in a pink outfit and has a delicate gold ring on its nose. The person is wearing a green and white patterned shirt and is holding a green knitted object.",3.16,0.0009
toy_06.jpeg,blip,Caption: a stuffed animal laying on top of a bed next to pillows,3.69,0.0046
toy_06.jpeg,blip-2,a stuffed animal,3.11,0.0060
toy_06.jpeg,llava-1.5-7b,A pink stuffed mouse is sitting on a bed with a floral comforter. The mouse is wearing a pink dress and is positioned next to a green pillow.,7.84,0.0050
toy_10.jpeg,gemini-2.5-flash-preview,"This image captures a charming, detailed miniature bathroom setup, likely within a dollhouse, viewed from above. It features a white clawfoot bathtub, a pink vanity with a sink and mirror, and a striped bathmat. A small mouse doll, a black comb, and a light blue book with gold stars complete this cozy, whimsical scene.",4.19,0.0010
toy_10.jpeg,gemini-2.0-flash,"The image shows the interior of a white dollhouse, likely a bathroom scene. It contains miniature accessories, including a pink sink vanity with a mirror, a white bathtub, a striped towel, and a doll, all neatly arranged on the dollhouse shelves.",2.60,0.0008
toy_10.jpeg,gpt-4o-vision,"The image shows a miniature bathroom scene, featuring a small white bathtub, a striped rug, and a pink sink with a mirror. A tiny stuffed animal, resembling a mouse, is positioned next to the sink. The setup includes intricate details like a bathtub and soft furnishings, capturing a cozy and playful atmosphere.",6.22,0.0049
toy_10.jpeg,pixtral-12b-2409,"The image depicts a miniature bathroom setup. It includes a small sink with a mirror above it, a toilet, and a cabinet. Various small decorative items, such as a comb, a towel, and a notepad, are arranged around the space.",2.03,0.0009
toy_10.jpeg,pixtral-large-latest,"The image shows a miniature dollhouse bathroom. It features a white bathtub, a toilet, and a sink with a vanity. The vanity has a mirror and a small towel hanging on the side. There is also a small rug on the floor and a decorative item on the wall. The room is designed with attention to detail, resembling a real bathroom in a dollhouse setting.",3.82,0.0010
toy_10.jpeg,mistral-medium-latest,"The image depicts a neatly organized bathroom shelf with various items. On the left, there is a comb, a notebook, and a towel. The right side features a sink with a bowl on it, a small cabinet, and a striped cloth. The shelf above holds a hairdryer and a small basket with additional items. The setup is clean and well-arranged.",3.48,0.0010
toy_10.jpeg,mistral-small-latest,"The image shows the inside of a white dresser with multiple drawers. The top drawer contains various items, including a small pink drawer, a white container, a small teddy bear, and a striped cloth. The second drawer appears to hold a hairbrush and a few other miscellaneous items.",2.72,0.0009
toy_10.jpeg,blip,Caption: a doll house with a sink and a toilet,3.56,0.0046
toy_10.jpeg,blip-2,a doll house,2.35,0.0060
toy_10.jpeg,llava-1.5-7b,"The image features a white shelf with a miniature bathroom setup. The bathroom includes a sink, toilet, and mirror. The sink is positioned on the left side of the shelf, while the toilet is located on the right side. The mirror is situated above the sink, completing the bathroom scene.",5.13,0.0050
drawing_03.jpeg,gemini-2.5-flash-preview,"This image displays a simple drawing of a vibrant green leaf, centrally positioned on a plain white background. The leaf features distinct vein patterns and variations in green hues, suggesting it was colored with markers or similar art tools. A lightly sketched pencil shadow beneath the leaf adds a subtle sense of depth and grounding to the illustration.",2.41,0.0010
drawing_03.jpeg,gemini-2.0-flash,"The image is a drawing of a single green leaf. The leaf has visible veins and a brown stem, and is casting a light gray shadow on the white background. It appears to be drawn with colored markers and pencil.",1.58,0.0007
drawing_03.jpeg,gpt-4o-vision,"The image is a simple pencil and colored pencil drawing of a green leaf with a brown stem. The leaf is decorated with a pattern of darker green veins. The drawing is set against a plain white background, enhancing the vivid green hues of the leaf.",3.72,0.0047
drawing_03.jpeg,pixtral-12b-2409,"The image depicts a detailed drawing of a single, large green leaf. The leaf is intricately shaded to highlight its veins and texture, giving it a three-dimensional appearance. The background is plain and light-colored, which accentuates the leaf's vibrant green hue and detailed structure.",2.12,0.0009
drawing_03.jpeg,pixtral-large-latest,"The image depicts a simple sketch of a single green leaf on a white background. The leaf is drawn with a combination of pencil and green color, showing detailed veins and a slight curve. The pencil marks around the leaf suggest it was initially sketched in pencil before being colored in.",1.89,0.0009
drawing_03.jpeg,mistral-medium-latest,"The image depicts a detailed drawing of a green leaf. The leaf is intricately shaded with various tones of green, highlighting its veins and texture. The stem is drawn with a thin, brown line, and the background is lightly sketched with faint, wispy lines, giving the drawing a delicate and natural appearance.",2.81,0.0009
drawing_03.jpeg,mistral-small-latest,"The image is a detailed drawing of a single green leaf with a red stem. The leaf is depicted with intricate shading and texture, showing the natural veins and curvature. The background is minimal, focusing attention on the leaf itself.",1.33,0.0008
drawing_03.jpeg,blip,Caption: a drawing of a green leaf on a white background,1.82,0.0046
drawing_03.jpeg,blip-2,a leaf,1.67,0.0060
drawing_03.jpeg,llava-1.5-7b,"The image is a drawing of a leaf on a piece of paper. The leaf is green and appears to be a tropical leaf, with a long stem. The leaf is positioned on the paper, creating a visually appealing artwork.",3.20,0.0050
toy_09.jpeg,gemini-2.5-flash-preview,"A collection of diverse stuffed animals is casually piled together, filling the frame. The plush toys, which include a large brown bear, a white unicorn-like figure, and a bear in a pink sweater, rest on a dark green, quilted surface. Part of a white striped fabric structure, possibly a tent or playpen, is visible on the left, suggesting a cozy, child-friendly environment.",5.41,0.0012
toy_09.jpeg,gemini-2.0-flash,"The image shows an assortment of plush toys scattered inside a play tent. The toys include a brown bear, a white bunny, a fish, and a character with a blue bow, among others. They are resting on a green, quilted surface inside the tent, with the white fabric of the tent visible in the background.
",4.21,0.0010
toy_09.jpeg,gpt-4o-vision,"The image shows an assortment of stuffed animals piled together on a dark green quilt. Among them are plush toys resembling a white unicorn, a brown bear, a red lion, and other assorted characters. The backdrop features a white, striped curtain or tent wall, creating a cozy and playful setting.",5.07,0.0049
toy_09.jpeg,pixtral-12b-2409,"The image shows a collection of stuffed animals arranged on a green blanket. The assortment includes a variety of animals such as a bear, a reindeer, a white fox, and others, each with distinct colors and designs, creating a cozy and playful atmosphere.",3.62,0.0009
toy_09.jpeg,pixtral-large-latest,"The image shows a collection of plush toys arranged on a green couch. The toys include a large brown bear, a white dog with a blue scarf, a smaller brown bear, a white rabbit, a pink rabbit, and a few other smaller stuffed animals. The scene appears cozy and playful, likely set up in a child's play area or bedroom.",4.08,0.0010
toy_09.jpeg,mistral-medium-latest,"The image shows a collection of stuffed animals arranged on a bed. The assortment includes a large brown bear, a white unicorn with a blue ribbon, a pink and white bunny, and several smaller plush toys. The bed has a green quilted blanket and a white mattress, with a mesh guardrail visible at the bottom.",4.50,0.0009
toy_09.jpeg,mistral-small-latest,"The image shows a collection of stuffed animals arranged on a bed. There are various plush toys, including a large brown bear, a white dog, and smaller animals like a pink pig and a yellow bird. The toys are placed on a bed with a white and gray striped blanket.",3.68,0.0009
toy_09.jpeg,blip,Caption: a group of stuffed animals laying on top of a bed,5.39,0.0046
toy_09.jpeg,blip-2,stuffed animals in a tent,5.12,0.0060
toy_09.jpeg,llava-1.5-7b,"The image features a pile of stuffed animals, including teddy bears and a unicorn, lying on a bed. The stuffed animals are of various sizes and colors, creating a cozy and playful scene.",5.57,0.0050
toy_05.jpeg,gemini-2.5-flash-preview,"The image captures a playful child's area, centered on a vibrant orange and gray toy kitchen set featuring a stovetop, oven, and various cooking accessories like a pan and wooden food items. Above the kitchen, shelves hold other toys, including a wooden shape puzzle, while to its right, a container is filled with colorful fabric play food such as carrots and lettuce. The overall scene depicts a well-equipped corner designed for imaginative play, possibly within a bedroom or nursery given the crib slats visible at the bottom.",6.46,0.0015
toy_05.jpeg,gemini-2.0-flash,"This shot features a child's play kitchen mounted on a wall above a bed. The kitchen includes an orange oven with a white handle and knobs, as well as a gray cooktop with a pan and various play food items. Shelves above contain more toys, including a shape-sorting puzzle and a bin filled with plush vegetables and kitchenware.",3.68,0.0010
toy_05.jpeg,gpt-4o-vision,"The image shows a playful setup of a child's toy kitchen corner. It includes an orange toy oven with knobs, a selection of toy food items like vegetables and pastries, and kitchen accessories such as a pan and cups. Nearby are shelves with additional colorful toys, creating a cheerful and imaginative play environment for children.",6.13,0.0049
toy_05.jpeg,pixtral-12b-2409,"The image depicts a children's play kitchen set. It includes a toy oven with a pan on top, various toy kitchen utensils, and a shelf with play food items like vegetables and pots. The setup is designed to mimic a real kitchen, encouraging imaginative play.",2.96,0.0009
toy_05.jpeg,pixtral-large-latest,"The image shows a child's play kitchen set, featuring a toy oven and stovetop. Above the kitchen set, there are shelves holding various toy kitchen accessories, including pots, pans, and play food items like vegetables. The setup is neatly organized and appears to be part of a playroom or child's bedroom, designed to encourage imaginative play.",3.68,0.0010
toy_05.jpeg,mistral-medium-latest,"The image depicts a child's play kitchen setup. It features a toy stove with a microwave oven, complete with knobs and a handle. Above the stove, there are shelves holding various toys, including a wooden puzzle and a basket filled with plastic vegetables and kitchen utensils. The setup is designed to mimic a real kitchen, providing a playful and educational environment for children.",4.51,0.0010
toy_05.jpeg,mistral-small-latest,"The image shows a child's toy kitchen set. It includes a play stove with knobs, a frying pan, and a microwave with an oven door. The upper cabinets are filled with colorful play food items and utensils.",3.10,0.0008
toy_05.jpeg,blip,Caption: a toy oven sitting on top of a counter,3.44,0.0046
toy_05.jpeg,blip-2,a child's room,3.66,0.0060
toy_05.jpeg,llava-1.5-7b,"The image features a small, toy kitchen with a toy oven and a toy sink. The toy oven is orange and has a toy stove top oven with knobs. The toy sink is located next to the oven, and there are several toy bottles placed around the kitchen. The scene is set in a child's bedroom, with a bed visible in the background.",12.32,0.0050
toy_04.jpeg,gemini-2.5-flash-preview,"The image displays a brown stuffed animal, possibly a deer or dog, lying on a beige and brown striped rug. It is dressed in a bright pink, ruffled full-body outfit. In the background, shelving units filled with toys, including colorful building blocks and storage bins, are visible.",5.53,0.0009
toy_04.jpeg,gemini-2.0-flash,"A brown, stuffed deer toy lies on its side on a textured brown and beige rug. The deer is wearing pink pajamas. In the background, a shelving unit is visible.",3.45,0.0006
toy_04.jpeg,gpt-4o-vision,"The image shows a plush dog toy dressed in a bright pink outfit, standing on a striped beige rug. In the background, a bookshelf holds Lego structures, storage boxes, and various toys. The scene is set in a tidy playroom with a focus on the playful arrangement.",8.12,0.0048
toy_04.jpeg,pixtral-12b-2409,"The image shows a child climbing a staircase, wearing bright pink pants. The child is holding onto the handrail for support. In the background, there is a bookshelf with various items, including toys and boxes.",2.92,0.0008
toy_04.jpeg,pixtral-large-latest,"The image shows a child wearing a bright pink outfit sitting on a beige carpet. The child is holding a large plush toy resembling a deer or antelope. In the background, there is a white shelving unit with various items, including books, toys, and containers. The room appears to be a child's play area or bedroom.",3.48,0.0010
toy_04.jpeg,mistral-medium-latest,"The image shows a stuffed toy dog hanging on a textured wall. The toy is dressed in a pink outfit and has a brown head with floppy ears and a black nose. In the background, there is a white storage unit with various items on the shelves, including boxes and toilet paper.",4.64,0.0009
toy_04.jpeg,mistral-small-latest,"The image shows a child dressed in a pink onesie climbing up a beige, textured wall. The child is reflected in a glass cabinet, revealing a room with various items, including storage cubes and household products. The scene appears to be indoors, likely in a play area or living space.",3.85,0.0009
toy_04.jpeg,blip,Caption: a stuffed animal is hanging on a wall,3.82,0.0046
toy_04.jpeg,blip-2,a stuffed animal,3.75,0.0060
toy_04.jpeg,llava-1.5-7b,"The image features a brown teddy bear wearing a pink shirt and pants, standing on a carpet. The teddy bear is positioned in the center of the scene, and the carpet has a striped pattern. There are also several bottles scattered around the room, with some placed near the teddy bear and others further away.",5.74,0.0050
drawing_01.jpeg,gemini-2.5-flash-preview,"This is a child's colorful drawing of a whimsical creature, depicted on white paper. The main body is a large, brown D-shape, featuring two black oval eyes, a wide open mouth with prominent white teeth, and two purple circles with red centers. On one side, it has four small brown rectangular legs, while the opposite side shows two pointy ears and a long, curved brown tail extending upwards.",3.83,0.0013
drawing_01.jpeg,gemini-2.0-flash,"The image is a child's drawing of a quirky, abstract animal. The creature has a rounded, brown body with features like a smiling mouth with large teeth, black oval eyes, purple circular spots for pupils, and triangular ears. One side of the animal has squared, block-like legs, while the other features a single, curved tail-like appendage.",2.19,0.0011
drawing_01.jpeg,gpt-4o-vision,"The image is a drawing of a quirky, cartoonish creature with a rounded body and four small legs. It features large, expressive eyes, a wide smiling mouth with visible teeth, and triangular ears. Its tail and ears are highlighted with orange, giving it a playful appearance.",4.10,0.0048
drawing_01.jpeg,pixtral-12b-2409,"The image depicts a whimsical drawing of a creature with a large, rounded body and several protruding features. The creature has two large eyes, a smiling mouth with visible teeth, and multiple antenna-like structures extending from its head and body. The artwork is rendered in a simple, childlike style with crayon or colored pencil.",1.84,0.0010
drawing_01.jpeg,pixtral-large-latest,"The image depicts a whimsical drawing of a creature with a large, rounded head and a single antenna-like protrusion on top. The creature has two large, black eyes, a wide, toothy grin, and two pointed ears. The body is decorated with orange and brown shading, and it features three windows on the left side, giving it a playful, imaginative appearance.",2.47,0.0010
drawing_01.jpeg,mistral-medium-latest,"The image depicts a child's drawing of a cat's face. The cat has a large head with a smiling mouth, two black oval eyes, and a pair of purple and red ovals representing cheeks. The cat's ears are pointed with inner detailing, and there are three small houses drawn on the left side of its head. The drawing is outlined in black and colored with light brown crayon.",2.87,0.0010
drawing_01.jpeg,mistral-small-latest,"The image is a child's drawing of a cat. It features a round head with two black eyes, a smiling mouth, and a pink nose. The cat has brown ears and whiskers, and there are two purple spots on its face. The drawing is colorful and expressive, typical of a young artist's work.",1.82,0.0009
drawing_01.jpeg,blip,Caption: a child's drawing of a cat on a piece of paper,2.00,0.0046
drawing_01.jpeg,blip-2,a drawing of a cat,1.81,0.0060
drawing_01.jpeg,llava-1.5-7b,"The image features a drawing of a smiling face with a purple nose and a black eye. The drawing is done on a piece of paper, and the face appears to be part of a larger creature. The paper is white, and the drawing is in orange and purple colors.",3.91,0.0050
toy_08.jpeg,gemini-2.5-flash-preview,"The image displays a playful collection of Lego Friends pieces scattered on a light blue-grey surface. Featured items include a blue and yellow vehicle, a circular piece with a white animal, and two Lego Friends minifigures, one holding a water gun. A textured white fabric with orange and pink polka dots is partially visible in the top left, while a wooden floor appears in the bottom right.",5.31,0.0012
toy_08.jpeg,gemini-2.0-flash,"The image shows a light blue surface with a scattered array of colorful toys. A blue and yellow toy car sits near the lower left, while two minifigures, a small animal-themed vehicle, and a ring float are scattered around. A soft, spotted object sits in the top left of the frame.",3.21,0.0010
toy_08.jpeg,gpt-4o-vision,"The image shows a small setup of toy figurines on a light blue surface. A colorful toy vehicle is situated next to a small round pool containing an animal figure, and several small characters, including a bear figure on wheels, are gathered around. A pillow with vibrant polka dots is partially visible in the background, adding a playful and cozy touch to the scene.",6.15,0.0051
toy_08.jpeg,pixtral-12b-2409,"The image shows a collection of colorful toy figures and vehicles on a light blue surface. The toys include a yellow and blue car, a small red vehicle, a circular object with a figure inside, and several other small figures in various poses and colors. The scene suggests a playful setting, possibly a child's play area.",3.11,0.0009
toy_08.jpeg,pixtral-large-latest,"The image shows a collection of small toys scattered on a light blue surface. The toys include a yellow and blue car, a red fire truck, a yellow and white ring with a character inside, a small yellow vehicle, and a few figurines, including a person and a dog. A white cushion with brown and red polka dots is partially visible in the top left corner.",4.51,0.0010
toy_08.jpeg,mistral-medium-latest,"The image shows a collection of small toys scattered on a light blue surface. The toys include a yellow and blue vehicle, a circular toy with a figure inside, and several small figurines. The scene is set near a bed with a white and polka-dotted pillow, and part of a wooden floor is visible in the bottom right corner.",5.69,0.0010
